persona_id,age_group_name,country,date,state,staying_days,prev_state
15,25_to_64,Argentina,2021-12-27,H,0,H
16,25_to_64,Argentina,2021-12-27,M,114,M
17,25_to_64,Argentina,2021-12-27,H,0,H
18,25_to_64,Argentina,2021-12-27,D,0,D
19,25_to_64,Argentina,2021-12-27,M,1,M
20,25_to_64,Argentina,2021-12-27,H,0,M
0,over_65,Argentina,2021-12-27,M,116,M
1,over_65,Argentina,2021-12-27,D,0,D
2,over_65,Argentina,2021-12-27,D,0,D
3,over_65,Argentina,2021-12-27,M,108,M
4,over_65,Argentina,2021-12-27,H,0,H
0,less_5,Argentina,2021-12-28,M,99,M
1,less_5,Argentina,2021-12-28,M,103,M
2,less_5,Argentina,2021-12-28,M,116,M
0,5_to_14,Argentina,2021-12-28,M,96,M
1,5_to_14,Argentina,2021-12-28,H,0,H
2,5_to_14,Argentina,2021-12-28,H,0,H
3,5_to_14,Argentina,2021-12-28,I,1,I
4,5_to_14,Argentina,2021-12-28,M,112,M
5,5_to_14,Argentina,2021-12-28,M,82,M
6,5_to_14,Argentina,2021-12-28,I,3,I
0,15_to_24,Argentina,2021-12-28,M,106,M
1,15_to_24,Argentina,2021-12-28,H,0,M
2,15_to_24,Argentina,2021-12-28,H,0,H
3,15_to_24,Argentina,2021-12-28,H,0,H
4,15_to_24,Argentina,2021-12-28,H,0,H
5,15_to_24,Argentina,2021-12-28,M,109,M
0,25_to_64,Argentina,2021-12-28,D,0,D
1,25_to_64,Argentina,2021-12-28,D,0,D
2,25_to_64,Argentina,2021-12-28,H,0,H
3,25_to_64,Argentina,2021-12-28,M,120,M
4,25_to_64,Argentina,2021-12-28,M,2,M
5,25_to_64,Argentina,2021-12-28,M,105,M
6,25_to_64,Argentina,2021-12-28,M,108,M
7,25_to_64,Argentina,2021-12-28,S,2,S
8,25_to_64,Argentina,2021-12-28,H,0,M
9,25_to_64,Argentina,2021-12-28,D,0,D
10,25_to_64,Argentina,2021-12-28,M,92,M
11,25_to_64,Argentina,2021-12-28,S,5,S
12,25_to_64,Argentina,2021-12-28,H,0,H
13,25_to_64,Argentina,2021-12-28,H,0,M
14,25_to_64,Argentina,2021-12-28,I,1,I
15,25_to_64,Argentina,2021-12-28,H,0,H
16,25_to_64,Argentina,2021-12-28,M,115,M
17,25_to_64,Argentina,2021-12-28,I,0,H
18,25_to_64,Argentina,2021-12-28,D,0,D
19,25_to_64,Argentina,2021-12-28,M,2,M
20,25_to_64,Argentina,2021-12-28,I,0,H
0,over_65,Argentina,2021-12-28,M,117,M
1,over_65,Argentina,2021-12-28,D,0,D
2,over_65,Argentina,2021-12-28,D,0,D
3,over_65,Argentina,2021-12-28,M,109,M
4,over_65,Argentina,2021-12-28,H,0,H
0,less_5,Argentina,2021-12-29,M,100,M
1,less_5,Argentina,2021-12-29,M,104,M
2,less_5,Argentina,2021-12-29,M,117,M
0,5_to_14,Argentina,2021-12-29,M,97,M
1,5_to_14,Argentina,2021-12-29,H,0,H
2,5_to_14,Argentina,2021-12-29,H,0,H
3,5_to_14,Argentina,2021-12-29,I,2,I
4,5_to_14,Argentina,2021-12-29,M,113,M
5,5_to_14,Argentina,2021-12-29,M,83,M
6,5_to_14,Argentina,2021-12-29,I,4,I
0,15_to_24,Argentina,2021-12-29,M,107,M
1,15_to_24,Argentina,2021-12-29,H,0,H
2,15_to_24,Argentina,2021-12-29,I,0,H
3,15_to_24,Argentina,2021-12-29,H,0,H
4,15_to_24,Argentina,2021-12-29,I,0,H
5,15_to_24,Argentina,2021-12-29,M,110,M
0,25_to_64,Argentina,2021-12-29,D,0,D
1,25_to_64,Argentina,2021-12-29,D,0,D
2,25_to_64,Argentina,2021-12-29,H,0,H
3,25_to_64,Argentina,2021-12-29,H,0,M
4,25_to_64,Argentina,2021-12-29,M,3,M
5,25_to_64,Argentina,2021-12-29,M,106,M
6,25_to_64,Argentina,2021-12-29,M,109,M
7,25_to_64,Argentina,2021-12-29,S,3,S
8,25_to_64,Argentina,2021-12-29,H,0,H
9,25_to_64,Argentina,2021-12-29,D,0,D
10,25_to_64,Argentina,2021-12-29,M,93,M
11,25_to_64,Argentina,2021-12-29,S,6,S
12,25_to_64,Argentina,2021-12-29,H,0,H
13,25_to_64,Argentina,2021-12-29,H,0,H
14,25_to_64,Argentina,2021-12-29,I,2,I
15,25_to_64,Argentina,2021-12-29,H,0,H
16,25_to_64,Argentina,2021-12-29,M,116,M
17,25_to_64,Argentina,2021-12-29,I,1,I
18,25_to_64,Argentina,2021-12-29,D,0,D
19,25_to_64,Argentina,2021-12-29,M,3,M
20,25_to_64,Argentina,2021-12-29,I,1,I
0,over_65,Argentina,2021-12-29,M,118,M
1,over_65,Argentina,2021-12-29,D,0,D
2,over_65,Argentina,2021-12-29,D,0,D
3,over_65,Argentina,2021-12-29,M,110,M
4,over_65,Argentina,2021-12-29,I,0,H
0,less_5,Argentina,2021-12-30,M,101,M
1,less_5,Argentina,2021-12-30,M,105,M
2,less_5,Argentina,2021-12-30,M,118,M
0,5_to_14,Argentina,2021-12-30,M,98,M
1,5_to_14,Argentina,2021-12-30,H,0,H
2,5_to_14,Argentina,2021-12-30,H,0,H
3,5_to_14,Argentina,2021-12-30,I,3,I
4,5_to_14,Argentina,2021-12-30,M,114,M
5,5_to_14,Argentina,2021-12-30,M,84,M
6,5_to_14,Argentina,2021-12-30,S,0,I
0,15_to_24,Argentina,2021-12-30,M,108,M
1,15_to_24,Argentina,2021-12-30,H,0,H
2,15_to_24,Argentina,2021-12-30,I,1,I
3,15_to_24,Argentina,2021-12-30,I,0,H
4,15_to_24,Argentina,2021-12-30,I,1,I
5,15_to_24,Argentina,2021-12-30,M,111,M
0,25_to_64,Argentina,2021-12-30,D,0,D
1,25_to_64,Argentina,2021-12-30,D,0,D
2,25_to_64,Argentina,2021-12-30,I,0,H
3,25_to_64,Argentina,2021-12-30,H,0,H
4,25_to_64,Argentina,2021-12-30,M,4,M
5,25_to_64,Argentina,2021-12-30,M,107,M
6,25_to_64,Argentina,2021-12-30,M,110,M
7,25_to_64,Argentina,2021-12-30,S,4,S
8,25_to_64,Argentina,2021-12-30,H,0,H
9,25_to_64,Argentina,2021-12-30,D,0,D
10,25_to_64,Argentina,2021-12-30,M,94,M
11,25_to_64,Argentina,2021-12-30,S,7,S
12,25_to_64,Argentina,2021-12-30,H,0,H
13,25_to_64,Argentina,2021-12-30,H,0,H
14,25_to_64,Argentina,2021-12-30,I,3,I
15,25_to_64,Argentina,2021-12-30,I,0,H
16,25_to_64,Argentina,2021-12-30,M,117,M
17,25_to_64,Argentina,2021-12-30,I,2,I
18,25_to_64,Argentina,2021-12-30,D,0,D
19,25_to_64,Argentina,2021-12-30,M,4,M
20,25_to_64,Argentina,2021-12-30,I,2,I
0,over_65,Argentina,2021-12-30,M,119,M
1,over_65,Argentina,2021-12-30,D,0,D
2,over_65,Argentina,2021-12-30,D,0,D
3,over_65,Argentina,2021-12-30,M,111,M
4,over_65,Argentina,2021-12-30,I,1,I
0,less_5,Argentina,2021-12-31,M,102,M
1,less_5,Argentina,2021-12-31,M,106,M
2,less_5,Argentina,2021-12-31,M,119,M
0,5_to_14,Argentina,2021-12-31,M,99,M
1,5_to_14,Argentina,2021-12-31,H,0,H
2,5_to_14,Argentina,2021-12-31,H,0,H
3,5_to_14,Argentina,2021-12-31,I,4,I
4,5_to_14,Argentina,2021-12-31,M,115,M
5,5_to_14,Argentina,2021-12-31,M,85,M
6,5_to_14,Argentina,2021-12-31,S,1,S
0,15_to_24,Argentina,2021-12-31,M,109,M
1,15_to_24,Argentina,2021-12-31,H,0,H
2,15_to_24,Argentina,2021-12-31,I,2,I
3,15_to_24,Argentina,2021-12-31,I,1,I
4,15_to_24,Argentina,2021-12-31,I,2,I
5,15_to_24,Argentina,2021-12-31,M,112,M
0,25_to_64,Argentina,2021-12-31,D,0,D
1,25_to_64,Argentina,2021-12-31,D,0,D
2,25_to_64,Argentina,2021-12-31,I,1,I
3,25_to_64,Argentina,2021-12-31,H,0,H
4,25_to_64,Argentina,2021-12-31,M,5,M
5,25_to_64,Argentina,2021-12-31,M,108,M
6,25_to_64,Argentina,2021-12-31,M,111,M
7,25_to_64,Argentina,2021-12-31,S,5,S
8,25_to_64,Argentina,2021-12-31,H,0,H
9,25_to_64,Argentina,2021-12-31,D,0,D
10,25_to_64,Argentina,2021-12-31,M,95,M
11,25_to_64,Argentina,2021-12-31,S,8,S
12,25_to_64,Argentina,2021-12-31,I,0,H
13,25_to_64,Argentina,2021-12-31,H,0,H
14,25_to_64,Argentina,2021-12-31,I,4,I
15,25_to_64,Argentina,2021-12-31,I,1,I
16,25_to_64,Argentina,2021-12-31,M,118,M
17,25_to_64,Argentina,2021-12-31,I,3,I
18,25_to_64,Argentina,2021-12-31,D,0,D
19,25_to_64,Argentina,2021-12-31,M,5,M
20,25_to_64,Argentina,2021-12-31,I,3,I
0,over_65,Argentina,2021-12-31,M,120,M
1,over_65,Argentina,2021-12-31,D,0,D
2,over_65,Argentina,2021-12-31,D,0,D
3,over_65,Argentina,2021-12-31,M,112,M
4,over_65,Argentina,2021-12-31,I,2,I
0,less_5,Argentina,2022-01-01,M,103,M
1,less_5,Argentina,2022-01-01,M,107,M
2,less_5,Argentina,2022-01-01,M,120,M
0,5_to_14,Argentina,2022-01-01,M,100,M
1,5_to_14,Argentina,2022-01-01,H,0,H
2,5_to_14,Argentina,2022-01-01,H,0,H
3,5_to_14,Argentina,2022-01-01,M,0,I
4,5_to_14,Argentina,2022-01-01,M,116,M
5,5_to_14,Argentina,2022-01-01,M,86,M
6,5_to_14,Argentina,2022-01-01,S,2,S
0,15_to_24,Argentina,2022-01-01,M,110,M
1,15_to_24,Argentina,2022-01-01,H,0,H
2,15_to_24,Argentina,2022-01-01,I,3,I
3,15_to_24,Argentina,2022-01-01,I,2,I
4,15_to_24,Argentina,2022-01-01,I,3,I
5,15_to_24,Argentina,2022-01-01,M,113,M
0,25_to_64,Argentina,2022-01-01,D,0,D
1,25_to_64,Argentina,2022-01-01,D,0,D
2,25_to_64,Argentina,2022-01-01,I,2,I
3,25_to_64,Argentina,2022-01-01,I,0,H
4,25_to_64,Argentina,2022-01-01,M,6,M
5,25_to_64,Argentina,2022-01-01,M,109,M
6,25_to_64,Argentina,2022-01-01,M,112,M
7,25_to_64,Argentina,2022-01-01,S,6,S
8,25_to_64,Argentina,2022-01-01,I,0,H
9,25_to_64,Argentina,2022-01-01,D,0,D
10,25_to_64,Argentina,2022-01-01,M,96,M
11,25_to_64,Argentina,2022-01-01,S,9,S
12,25_to_64,Argentina,2022-01-01,I,1,I
13,25_to_64,Argentina,2022-01-01,H,0,H
14,25_to_64,Argentina,2022-01-01,S,0,I
15,25_to_64,Argentina,2022-01-01,I,2,I
16,25_to_64,Argentina,2022-01-01,M,119,M
17,25_to_64,Argentina,2022-01-01,I,4,I
18,25_to_64,Argentina,2022-01-01,D,0,D
19,25_to_64,Argentina,2022-01-01,M,6,M
20,25_to_64,Argentina,2022-01-01,I,4,I
0,over_65,Argentina,2022-01-01,H,0,M
1,over_65,Argentina,2022-01-01,D,0,D
2,over_65,Argentina,2022-01-01,D,0,D
3,over_65,Argentina,2022-01-01,M,113,M
4,over_65,Argentina,2022-01-01,I,3,I
0,less_5,Argentina,2022-01-02,M,104,M
1,less_5,Argentina,2022-01-02,M,108,M
2,less_5,Argentina,2022-01-02,H,0,M
0,5_to_14,Argentina,2022-01-02,M,101,M
1,5_to_14,Argentina,2022-01-02,H,0,H
2,5_to_14,Argentina,2022-01-02,H,0,H
3,5_to_14,Argentina,2022-01-02,M,1,M
4,5_to_14,Argentina,2022-01-02,M,117,M
5,5_to_14,Argentina,2022-01-02,M,87,M
6,5_to_14,Argentina,2022-01-02,S,3,S
0,15_to_24,Argentina,2022-01-02,M,111,M
1,15_to_24,Argentina,2022-01-02,H,0,H
2,15_to_24,Argentina,2022-01-02,I,4,I
3,15_to_24,Argentina,2022-01-02,I,3,I
4,15_to_24,Argentina,2022-01-02,I,4,I
5,15_to_24,Argentina,2022-01-02,M,114,M
0,25_to_64,Argentina,2022-01-02,D,0,D
1,25_to_64,Argentina,2022-01-02,D,0,D
2,25_to_64,Argentina,2022-01-02,I,3,I
3,25_to_64,Argentina,2022-01-02,I,1,I
4,25_to_64,Argentina,2022-01-02,M,7,M
5,25_to_64,Argentina,2022-01-02,M,110,M
6,25_to_64,Argentina,2022-01-02,M,113,M
7,25_to_64,Argentina,2022-01-02,S,7,S
8,25_to_64,Argentina,2022-01-02,I,1,I
9,25_to_64,Argentina,2022-01-02,D,0,D
10,25_to_64,Argentina,2022-01-02,M,97,M
11,25_to_64,Argentina,2022-01-02,S,10,S
12,25_to_64,Argentina,2022-01-02,I,2,I
13,25_to_64,Argentina,2022-01-02,H,0,H
14,25_to_64,Argentina,2022-01-02,S,1,S
15,25_to_64,Argentina,2022-01-02,I,3,I
16,25_to_64,Argentina,2022-01-02,M,120,M
17,25_to_64,Argentina,2022-01-02,S,0,I
18,25_to_64,Argentina,2022-01-02,D,0,D
19,25_to_64,Argentina,2022-01-02,M,7,M
20,25_to_64,Argentina,2022-01-02,M,0,I
0,over_65,Argentina,2022-01-02,H,0,H
1,over_65,Argentina,2022-01-02,D,0,D
2,over_65,Argentina,2022-01-02,D,0,D
3,over_65,Argentina,2022-01-02,M,114,M
4,over_65,Argentina,2022-01-02,I,4,I
0,less_5,Argentina,2022-01-03,M,105,M
1,less_5,Argentina,2022-01-03,M,109,M
2,less_5,Argentina,2022-01-03,H,0,H
0,5_to_14,Argentina,2022-01-03,M,102,M
1,5_to_14,Argentina,2022-01-03,H,0,H
2,5_to_14,Argentina,2022-01-03,H,0,H
3,5_to_14,Argentina,2022-01-03,M,2,M
4,5_to_14,Argentina,2022-01-03,M,118,M
5,5_to_14,Argentina,2022-01-03,M,88,M
6,5_to_14,Argentina,2022-01-03,S,4,S
0,15_to_24,Argentina,2022-01-03,M,112,M
1,15_to_24,Argentina,2022-01-03,H,0,H
2,15_to_24,Argentina,2022-01-03,S,0,I
3,15_to_24,Argentina,2022-01-03,I,4,I
4,15_to_24,Argentina,2022-01-03,S,0,I
5,15_to_24,Argentina,2022-01-03,M,115,M
0,25_to_64,Argentina,2022-01-03,D,0,D
1,25_to_64,Argentina,2022-01-03,D,0,D
2,25_to_64,Argentina,2022-01-03,I,4,I
3,25_to_64,Argentina,2022-01-03,I,2,I
4,25_to_64,Argentina,2022-01-03,M,8,M
5,25_to_64,Argentina,2022-01-03,M,111,M
6,25_to_64,Argentina,2022-01-03,M,114,M
7,25_to_64,Argentina,2022-01-03,S,8,S
8,25_to_64,Argentina,2022-01-03,I,2,I
9,25_to_64,Argentina,2022-01-03,D,0,D
10,25_to_64,Argentina,2022-01-03,M,98,M
11,25_to_64,Argentina,2022-01-03,S,11,S
12,25_to_64,Argentina,2022-01-03,I,3,I
13,25_to_64,Argentina,2022-01-03,I,0,H
14,25_to_64,Argentina,2022-01-03,S,2,S
15,25_to_64,Argentina,2022-01-03,I,4,I
16,25_to_64,Argentina,2022-01-03,H,0,M
17,25_to_64,Argentina,2022-01-03,S,1,S
18,25_to_64,Argentina,2022-01-03,D,0,D
19,25_to_64,Argentina,2022-01-03,M,8,M
20,25_to_64,Argentina,2022-01-03,M,1,M
0,over_65,Argentina,2022-01-03,H,0,H
1,over_65,Argentina,2022-01-03,D,0,D
2,over_65,Argentina,2022-01-03,D,0,D
3,over_65,Argentina,2022-01-03,M,115,M
4,over_65,Argentina,2022-01-03,M,0,I
0,less_5,Argentina,2022-01-04,M,106,M
1,less_5,Argentina,2022-01-04,M,110,M
2,less_5,Argentina,2022-01-04,H,0,H
0,5_to_14,Argentina,2022-01-04,M,103,M
1,5_to_14,Argentina,2022-01-04,H,0,H
2,5_to_14,Argentina,2022-01-04,H,0,H
3,5_to_14,Argentina,2022-01-04,M,3,M
4,5_to_14,Argentina,2022-01-04,M,119,M
5,5_to_14,Argentina,2022-01-04,M,89,M
6,5_to_14,Argentina,2022-01-04,S,5,S
0,15_to_24,Argentina,2022-01-04,M,113,M
1,15_to_24,Argentina,2022-01-04,H,0,H
2,15_to_24,Argentina,2022-01-04,S,1,S
3,15_to_24,Argentina,2022-01-04,M,0,I
4,15_to_24,Argentina,2022-01-04,S,1,S
5,15_to_24,Argentina,2022-01-04,M,116,M
0,25_to_64,Argentina,2022-01-04,D,0,D
1,25_to_64,Argentina,2022-01-04,D,0,D
2,25_to_64,Argentina,2022-01-04,M,0,I
3,25_to_64,Argentina,2022-01-04,I,3,I
4,25_to_64,Argentina,2022-01-04,M,9,M
5,25_to_64,Argentina,2022-01-04,M,112,M
6,25_to_64,Argentina,2022-01-04,M,115,M
7,25_to_64,Argentina,2022-01-04,S,9,S
8,25_to_64,Argentina,2022-01-04,I,3,I
9,25_to_64,Argentina,2022-01-04,D,0,D
10,25_to_64,Argentina,2022-01-04,M,99,M
11,25_to_64,Argentina,2022-01-04,S,12,S
12,25_to_64,Argentina,2022-01-04,I,4,I
13,25_to_64,Argentina,2022-01-04,I,1,I
14,25_to_64,Argentina,2022-01-04,S,3,S
15,25_to_64,Argentina,2022-01-04,M,0,I
16,25_to_64,Argentina,2022-01-04,I,0,H
17,25_to_64,Argentina,2022-01-04,S,2,S
18,25_to_64,Argentina,2022-01-04,D,0,D
19,25_to_64,Argentina,2022-01-04,M,9,M
20,25_to_64,Argentina,2022-01-04,M,2,M
0,over_65,Argentina,2022-01-04,H,0,H
1,over_65,Argentina,2022-01-04,D,0,D
2,over_65,Argentina,2022-01-04,D,0,D
3,over_65,Argentina,2022-01-04,M,116,M
4,over_65,Argentina,2022-01-04,M,1,M
0,less_5,Argentina,2022-01-05,M,107,M
1,less_5,Argentina,2022-01-05,M,111,M
2,less_5,Argentina,2022-01-05,H,0,H
0,5_to_14,Argentina,2022-01-05,M,104,M
1,5_to_14,Argentina,2022-01-05,I,0,H
2,5_to_14,Argentina,2022-01-05,H,0,H
3,5_to_14,Argentina,2022-01-05,M,4,M
4,5_to_14,Argentina,2022-01-05,M,120,M
5,5_to_14,Argentina,2022-01-05,M,90,M
6,5_to_14,Argentina,2022-01-05,S,6,S
0,15_to_24,Argentina,2022-01-05,M,114,M
1,15_to_24,Argentina,2022-01-05,H,0,H
2,15_to_24,Argentina,2022-01-05,S,2,S
3,15_to_24,Argentina,2022-01-05,M,1,M
4,15_to_24,Argentina,2022-01-05,S,2,S
5,15_to_24,Argentina,2022-01-05,M,117,M
0,25_to_64,Argentina,2022-01-05,D,0,D
1,25_to_64,Argentina,2022-01-05,D,0,D
2,25_to_64,Argentina,2022-01-05,M,1,M
3,25_to_64,Argentina,2022-01-05,I,4,I
4,25_to_64,Argentina,2022-01-05,M,10,M
5,25_to_64,Argentina,2022-01-05,M,113,M
6,25_to_64,Argentina,2022-01-05,M,116,M
7,25_to_64,Argentina,2022-01-05,S,10,S
8,25_to_64,Argentina,2022-01-05,I,4,I
9,25_to_64,Argentina,2022-01-05,D,0,D
10,25_to_64,Argentina,2022-01-05,M,100,M
11,25_to_64,Argentina,2022-01-05,S,13,S
12,25_to_64,Argentina,2022-01-05,S,0,I
13,25_to_64,Argentina,2022-01-05,I,2,I
14,25_to_64,Argentina,2022-01-05,S,4,S
15,25_to_64,Argentina,2022-01-05,M,1,M
16,25_to_64,Argentina,2022-01-05,I,1,I
17,25_to_64,Argentina,2022-01-05,S,3,S
18,25_to_64,Argentina,2022-01-05,D,0,D
19,25_to_64,Argentina,2022-01-05,M,10,M
20,25_to_64,Argentina,2022-01-05,M,3,M
0,over_65,Argentina,2022-01-05,H,0,H
1,over_65,Argentina,2022-01-05,D,0,D
2,over_65,Argentina,2022-01-05,D,0,D
3,over_65,Argentina,2022-01-05,M,117,M
4,over_65,Argentina,2022-01-05,M,2,M
0,less_5,Argentina,2022-01-06,M,108,M
1,less_5,Argentina,2022-01-06,M,112,M
2,less_5,Argentina,2022-01-06,H,0,H
0,5_to_14,Argentina,2022-01-06,M,105,M
1,5_to_14,Argentina,2022-01-06,I,1,I
2,5_to_14,Argentina,2022-01-06,I,0,H
3,5_to_14,Argentina,2022-01-06,M,5,M
4,5_to_14,Argentina,2022-01-06,H,0,M
5,5_to_14,Argentina,2022-01-06,M,91,M
6,5_to_14,Argentina,2022-01-06,S,7,S
0,15_to_24,Argentina,2022-01-06,M,115,M
1,15_to_24,Argentina,2022-01-06,I,0,H
2,15_to_24,Argentina,2022-01-06,S,3,S
3,15_to_24,Argentina,2022-01-06,M,2,M
4,15_to_24,Argentina,2022-01-06,S,3,S
5,15_to_24,Argentina,2022-01-06,M,118,M
0,25_to_64,Argentina,2022-01-06,D,0,D
1,25_to_64,Argentina,2022-01-06,D,0,D
2,25_to_64,Argentina,2022-01-06,M,2,M
3,25_to_64,Argentina,2022-01-06,M,0,I
4,25_to_64,Argentina,2022-01-06,M,11,M
5,25_to_64,Argentina,2022-01-06,M,114,M
6,25_to_64,Argentina,2022-01-06,M,117,M
7,25_to_64,Argentina,2022-01-06,S,11,S
8,25_to_64,Argentina,2022-01-06,S,0,I
9,25_to_64,Argentina,2022-01-06,D,0,D
10,25_to_64,Argentina,2022-01-06,M,101,M
11,25_to_64,Argentina,2022-01-06,S,14,S
12,25_to_64,Argentina,2022-01-06,S,1,S
13,25_to_64,Argentina,2022-01-06,I,3,I
14,25_to_64,Argentina,2022-01-06,S,5,S
15,25_to_64,Argentina,2022-01-06,M,2,M
16,25_to_64,Argentina,2022-01-06,I,2,I
17,25_to_64,Argentina,2022-01-06,S,4,S
18,25_to_64,Argentina,2022-01-06,D,0,D
19,25_to_64,Argentina,2022-01-06,M,11,M
20,25_to_64,Argentina,2022-01-06,M,4,M
0,over_65,Argentina,2022-01-06,H,0,H
1,over_65,Argentina,2022-01-06,D,0,D
2,over_65,Argentina,2022-01-06,D,0,D
3,over_65,Argentina,2022-01-06,M,118,M
4,over_65,Argentina,2022-01-06,M,3,M
0,less_5,Argentina,2022-01-07,M,109,M
1,less_5,Argentina,2022-01-07,M,113,M
2,less_5,Argentina,2022-01-07,H,0,H
0,5_to_14,Argentina,2022-01-07,M,106,M
1,5_to_14,Argentina,2022-01-07,I,2,I
2,5_to_14,Argentina,2022-01-07,I,1,I
3,5_to_14,Argentina,2022-01-07,M,6,M
4,5_to_14,Argentina,2022-01-07,H,0,H
5,5_to_14,Argentina,2022-01-07,M,92,M
6,5_to_14,Argentina,2022-01-07,S,8,S
0,15_to_24,Argentina,2022-01-07,M,116,M
1,15_to_24,Argentina,2022-01-07,I,1,I
2,15_to_24,Argentina,2022-01-07,S,4,S
3,15_to_24,Argentina,2022-01-07,M,3,M
4,15_to_24,Argentina,2022-01-07,S,4,S
5,15_to_24,Argentina,2022-01-07,M,119,M
0,25_to_64,Argentina,2022-01-07,D,0,D
1,25_to_64,Argentina,2022-01-07,D,0,D
2,25_to_64,Argentina,2022-01-07,M,3,M
3,25_to_64,Argentina,2022-01-07,M,1,M
4,25_to_64,Argentina,2022-01-07,M,12,M
5,25_to_64,Argentina,2022-01-07,M,115,M
6,25_to_64,Argentina,2022-01-07,M,118,M
7,25_to_64,Argentina,2022-01-07,S,12,S
8,25_to_64,Argentina,2022-01-07,S,1,S
9,25_to_64,Argentina,2022-01-07,D,0,D
10,25_to_64,Argentina,2022-01-07,M,102,M
11,25_to_64,Argentina,2022-01-07,M,0,S
12,25_to_64,Argentina,2022-01-07,S,2,S
13,25_to_64,Argentina,2022-01-07,I,4,I
14,25_to_64,Argentina,2022-01-07,S,6,S
15,25_to_64,Argentina,2022-01-07,M,3,M
16,25_to_64,Argentina,2022-01-07,I,3,I
17,25_to_64,Argentina,2022-01-07,S,5,S
18,25_to_64,Argentina,2022-01-07,D,0,D
19,25_to_64,Argentina,2022-01-07,M,12,M
20,25_to_64,Argentina,2022-01-07,M,5,M
0,over_65,Argentina,2022-01-07,H,0,H
1,over_65,Argentina,2022-01-07,D,0,D
2,over_65,Argentina,2022-01-07,D,0,D
3,over_65,Argentina,2022-01-07,M,119,M
4,over_65,Argentina,2022-01-07,M,4,M
0,less_5,Argentina,2022-01-08,M,110,M
1,less_5,Argentina,2022-01-08,M,114,M
2,less_5,Argentina,2022-01-08,H,0,H
0,5_to_14,Argentina,2022-01-08,M,107,M
1,5_to_14,Argentina,2022-01-08,I,3,I
2,5_to_14,Argentina,2022-01-08,I,2,I
3,5_to_14,Argentina,2022-01-08,M,7,M
4,5_to_14,Argentina,2022-01-08,H,0,H
5,5_to_14,Argentina,2022-01-08,M,93,M
6,5_to_14,Argentina,2022-01-08,S,9,S
0,15_to_24,Argentina,2022-01-08,M,117,M
1,15_to_24,Argentina,2022-01-08,I,2,I
2,15_to_24,Argentina,2022-01-08,S,5,S
3,15_to_24,Argentina,2022-01-08,M,4,M
4,15_to_24,Argentina,2022-01-08,S,5,S
5,15_to_24,Argentina,2022-01-08,M,120,M
0,25_to_64,Argentina,2022-01-08,D,0,D
1,25_to_64,Argentina,2022-01-08,D,0,D
2,25_to_64,Argentina,2022-01-08,M,4,M
3,25_to_64,Argentina,2022-01-08,M,2,M
4,25_to_64,Argentina,2022-01-08,M,13,M
5,25_to_64,Argentina,2022-01-08,M,116,M
6,25_to_64,Argentina,2022-01-08,M,119,M
7,25_to_64,Argentina,2022-01-08,S,13,S
8,25_to_64,Argentina,2022-01-08,S,2,S
9,25_to_64,Argentina,2022-01-08,D,0,D
10,25_to_64,Argentina,2022-01-08,M,103,M
11,25_to_64,Argentina,2022-01-08,M,1,M
12,25_to_64,Argentina,2022-01-08,S,3,S
13,25_to_64,Argentina,2022-01-08,S,0,I
14,25_to_64,Argentina,2022-01-08,S,7,S
15,25_to_64,Argentina,2022-01-08,M,4,M
16,25_to_64,Argentina,2022-01-08,I,4,I
17,25_to_64,Argentina,2022-01-08,S,6,S
18,25_to_64,Argentina,2022-01-08,D,0,D
19,25_to_64,Argentina,2022-01-08,M,13,M
20,25_to_64,Argentina,2022-01-08,M,6,M
0,over_65,Argentina,2022-01-08,H,0,H
1,over_65,Argentina,2022-01-08,D,0,D
2,over_65,Argentina,2022-01-08,D,0,D
3,over_65,Argentina,2022-01-08,M,120,M
4,over_65,Argentina,2022-01-08,M,5,M
0,less_5,Argentina,2022-01-09,M,111,M
1,less_5,Argentina,2022-01-09,M,115,M
2,less_5,Argentina,2022-01-09,H,0,H
0,5_to_14,Argentina,2022-01-09,M,108,M
1,5_to_14,Argentina,2022-01-09,I,4,I
2,5_to_14,Argentina,2022-01-09,I,3,I
3,5_to_14,Argentina,2022-01-09,M,8,M
4,5_to_14,Argentina,2022-01-09,H,0,H
5,5_to_14,Argentina,2022-01-09,M,94,M
6,5_to_14,Argentina,2022-01-09,S,10,S
0,15_to_24,Argentina,2022-01-09,M,118,M
1,15_to_24,Argentina,2022-01-09,I,3,I
2,15_to_24,Argentina,2022-01-09,S,6,S
3,15_to_24,Argentina,2022-01-09,M,5,M
4,15_to_24,Argentina,2022-01-09,S,6,S
5,15_to_24,Argentina,2022-01-09,H,0,M
0,25_to_64,Argentina,2022-01-09,D,0,D
1,25_to_64,Argentina,2022-01-09,D,0,D
2,25_to_64,Argentina,2022-01-09,M,5,M
3,25_to_64,Argentina,2022-01-09,M,3,M
4,25_to_64,Argentina,2022-01-09,M,14,M
5,25_to_64,Argentina,2022-01-09,M,117,M
6,25_to_64,Argentina,2022-01-09,M,120,M
7,25_to_64,Argentina,2022-01-09,S,14,S
8,25_to_64,Argentina,2022-01-09,S,3,S
9,25_to_64,Argentina,2022-01-09,D,0,D
10,25_to_64,Argentina,2022-01-09,M,104,M
11,25_to_64,Argentina,2022-01-09,M,2,M
12,25_to_64,Argentina,2022-01-09,S,4,S
13,25_to_64,Argentina,2022-01-09,S,1,S
